index, x, y, layer, weight, rho, delta, nh, isSeed, clusterId
79480, 154.590, -120.030, 79, 1.000, 64.000,   5.2, 79110, 0, 204
79481, -65.750, 76.170, 79, 1.000, 66.500, 0.412, 79890, 0, 214
79482, 118.510, -94.090, 79, 1.000, 60.500,  2.14, 79191, 0, 204
79483, -84.730, 4.170, 79, 1.000, 62.500,  1.43, 79556, 0, 213
79484, 108.350, -47.300, 79, 1.000, 46.000,  4.17, 79395, 0, 204
79485, 96.250, -25.380, 79, 1.000, 29.500,  2.05, 79891, 0, 204
79486, 40.130, 55.530, 79, 1.000, 4.000,    20, 79557, 0, 204
79487, -42.360, 78.470, 79, 1.000, 60.500,  3.49, 79342, 0, 214
79488, -69.670, -22.770, 79, 1.000, 62.000,  4.93, 79571, 0, 213
79489, -102.730, 24.430, 79, 1.000, 57.000,  2.18, 79012, 0, 213
79490, -101.880, 121.770, 79, 1.000, 56.000,  5.41, 79810, 0, 214
79491, -14.210, 68.430, 79, 1.000, 35.000,  9.41, 79692, 0, 214
79492, -52.820, 56.960, 79, 1.000, 62.000,  4.52, 79006, 0, 214
79493, 137.070, -108.640, 79, 1.000, 62.000,  2.92, 79433, 0, 204
79494, -123.130, 37.730, 79, 1.000, 47.500,  3.87, 79310, 0, 213
79495, 174.000, -152.580, 79, 1.000, 51.000,  10.2, 79856, 0, 204
79496, -118.480, 12.970, 79, 1.000, 57.000,  6.63, 79839, 0, 213
79497, -183.820, 112.790, 79, 1.000, 11.500,  2.41, 79259, 0, 213
79498, 173.600, -141.030, 79, 1.000, 53.500,  4.38, 79151, 0, 204
79499, -51.190, 50.570, 79, 1.000, 56.000,  2.86, 79041, 0, 214
79500, 177.500, -164.220, 79, 1.000, 44.000,  3.57, 79003, 0, 204
79501, -86.020, 112.420, 79, 1.000, 62.500,  3.06, 79245, 0, 214
79502, -78.620, 99.520, 79, 1.000, 70.500,  1.79, 79884, 0, 214
79503, 150.540, -99.620, 79, 1.000, 59.500,  1.16, 79648, 0, 204
79504, -60.220, -13.550, 79, 1.000, 57.500, 0.738, 79707, 0, 213
79505, -71.520, 106.450, 79, 1.000, 70.000,  2.95, 79160, 0, 214
79506, -103.240, -7.880, 79, 1.000, 60.000,  4.51, 79413, 0, 213
79507, -117.260, 26.030, 79, 1.000, 54.000,  9.35, 79814, 0, 213
79508, -48.510, -76.130, 79, 1.000, 34.000,  2.24, 79846, 0, 213
79509, -52.680, 36.630, 79, 1.000, 46.000,  5.59, 79421, 0, 214
79510, -54.230, 79.470, 79, 1.000, 63.500,  2.03, 79612, 0, 214
79511, -78.470, -31.480, 79, 1.000, 62.500,  5.07, 79200, 0, 213
79512, -152.820, 213.110, 79, 1.000, 5.500,  12.5, 79740, 0, 214
79513, 135.090, -102.530, 79, 1.000, 61.000,  2.11, 79763, 0, 204
79514, -58.770, 57.720, 79, 1.000, 59.500,     6, 79492, 0, 214
79515, 91.860, -44.340, 79, 1.000, 39.500,  3.01, 79455, 0, 204
79516, 80.260, -14.570, 79, 1.000, 22.000,  4.04, 79527, 0, 204
79517, 164.000, -135.470, 79, 1.000, 57.000,  3.18, 79765, 0, 204
79518, 136.720, -91.990, 79, 1.000, 61.500,  1.81, 79598, 0, 204
79519, -59.180, -48.780, 79, 1.000, 50.500,  3.96, 79522, 0, 213
79520, -29.750, -100.710, 79, 1.000, 19.500,  2.51, 79247, 0, 213
79521, -47.910, 79.030, 79, 1.000, 63.000,  3.16, 79291, 0, 214
79522, -55.220, -48.620, 79, 1.000, 51.000,  1.49, 79838, 0, 213
79523, 122.940, -70.950, 79, 1.000, 59.500,  2.66, 79231, 0, 204
79524, -97.640, 107.710, 79, 1.000, 57.500, 0.781, 79188, 0, 214
79525, -21.490, -102.190, 79, 1.000, 20.000,   8.6, 79603, 0, 213
79526, -124.980, 191.590, 79, 1.000, 12.000,  4.37, 79745, 0, 214
79527, 77.870, -17.830, 79, 1.000, 22.000,  4.07, 79883, 0, 204
79528, 172.050, -129.630, 79, 1.000, 56.500,  3.63, 79646, 0, 204
79529, 136.920, -127.100, 79, 1.000, 57.000,  7.17, 79306, 0, 204
79530, 90.480, -24.170, 79, 1.000, 30.000,  2.38, 79459, 0, 204
79531, 172.320, -128.930, 79, 1.000, 56.000,  0.75, 79528, 0, 204
79532, -147.200, 70.700, 79, 1.000, 26.500,  7.21, 79287, 0, 213
79533, -176.370, 93.610, 79, 1.000, 15.000,  5.22, 79228, 0, 213
79534, 160.250, -153.500, 79, 1.000, 47.500,     1, 79165, 0, 204
79535, -39.490, 51.250, 79, 1.000, 58.000,  7.26, 79759, 0, 214
79536, 198.580, -179.790, 79, 1.000, 27.500,  1.27, 79845, 0, 204
79537, 152.480, -127.190, 79, 1.000, 62.500,  4.01, 79298, 0, 204
79538, -38.600, 38.920, 79, 1.000, 48.000,  3.16, 79383, 0, 214
79539, 201.670, -204.940, 79, 1.000, 18.500,     8, 79726, 0, 204
79540, -96.050, 119.250, 79, 1.000, 57.500,  7.28, 79420, 0, 214
79541, -73.910, 60.360, 79, 1.000, 56.500,  8.03, 79882, 0, 214
79542, 73.920, -26.840, 79, 1.000, 25.500,  1.93, 79618, 0, 204
79543, -90.840, 1.380, 79, 1.000, 62.500,  4.51, 79710, 0, 213
79544, -173.010, 111.770, 79, 1.000, 13.000,  10.3, 79703, 0, 213
79545, 170.260, -162.940, 79, 1.000, 46.500,  3.07, 79221, 0, 204
79546, -73.880, 80.600, 79, 1.000, 67.500,  2.22, 79634, 0, 214
79547, 132.310, -89.970, 79, 1.000, 62.500,  3.92, 79179, 0, 204
79548, 93.180, -50.490, 79, 1.000, 42.500,  4.05, 79457, 0, 204
79549, 33.680, -8.910, 79, 1.000, 11.000,  20.2, 79088, 0, 214
79550, -66.970, 74.230, 79, 1.000, 64.000,  2.29, 79481, 0, 214
79551, 103.980, -53.210, 79, 1.000, 50.000,  3.53, 79730, 0, 204
79552, -58.100, -60.440, 79, 1.000, 46.000,  3.35, 79055, 0, 213
79553, -3.850, 13.160, 79, 1.000, 26.000,   3.7, 79038, 0, 214
79554, 163.720, -119.440, 79, 1.000, 60.500,  9.15, 79480, 0, 204
79555, -152.140, 88.240, 79, 1.000, 17.500, 0.795, 79472, 0, 213
79556, -85.560, 3.010, 79, 1.000, 64.500,  2.34, 79710, 0, 213
79557, 46.080, 36.470, 79, 1.000, 4.000,  12.4, 79901, 0, 204
79558, -110.590, 9.060, 79, 1.000, 58.000,  6.11, 79796, 0, 213
79559, 145.880, -97.930, 79, 1.000, 57.500,   2.7, 79737, 0, 204
79560, -31.350, 36.260, 79, 1.000, 45.500,  4.69, 79432, 0, 214
79561, 189.490, -173.210, 79, 1.000, 34.500,  1.84, 79781, 0, 204
79562, -111.470, -11.170, 79, 1.000, 51.500, 0.219, 79563, 0, 213
79563, -111.620, -11.330, 79, 1.000, 51.500,  3.13, 79366, 0, 213
79564, 150.570, -110.340, 79, 1.000, 64.000,  7.77, 79743, 0, 204
79565, -64.060, 83.800, 79, 1.000, 70.500,  1.35, 79756, 0, 214
79566, 109.910, -74.260, 79, 1.000, 55.000,  2.75, 79651, 0, 204
79567, 100.640, -61.970, 79, 1.000, 51.000,  1.47, 79717, 0, 204
79568, 159.730, -161.610, 79, 1.000, 44.000,  3.96, 79640, 0, 204
79569, 154.110, -138.620, 79, 1.000, 57.000,  1.68, 79627, 0, 204
79570, 120.490, -89.760, 79, 1.000, 61.000,  3.04, 79190, 0, 204
79571, -74.060, -25.020, 79, 1.000, 63.000,  7.14, 79180, 0, 213
79572, -38.620, -75.080, 79, 1.000, 33.500,  4.89, 79262, 0, 213
79573, -84.350, -22.690, 79, 1.000, 66.000,  4.57, 79320, 0, 213
79574, -61.250, -33.280, 79, 1.000, 54.000,  5.17, 79635, 0, 213
79575, -79.760, -11.460, 79, 1.000, 66.500,  8.66, 79704, 0, 213
79576, -39.340, -96.070, 79, 1.000, 23.500,  11.3, 79156, 0, 213
79577, -29.050, -19.380, 79, 1.000, 24.000,  15.7, 79030, 0, 214
79578, -28.630, -37.620, 79, 1.000, 27.500,   9.8, 79736, 0, 213
79579, 71.170, 8.430, 79, 1.000, 12.500,  14.4, 79171, 0, 204
79580, 146.560, -145.110, 79, 1.000, 48.500,  9.51, 79451, 0, 204
79581, -78.490, -1.300, 79, 1.000, 64.500,  6.47, 79118, 0, 213
79582, -89.830, -18.360, 79, 1.000, 63.500,     1, 79246, 0, 213
79583, -124.960, 159.640, 79, 1.000, 24.500,  9.34, 79388, 0, 214
79584, 112.780, -73.730, 79, 1.000, 56.000,   7.4, 79108, 0, 204
79585, -31.000, 30.290, 79, 1.000, 43.000,  5.61, 79601, 0, 214
79586, -151.390, 199.880, 79, 1.000, 8.000,    17, 79007, 0, 214
79587, -122.250, 11.410, 79, 1.000, 56.000,  4.08, 79496, 0, 213
79588, -49.900, 83.410, 79, 1.000, 64.000,  3.85, 79236, 0, 214
79589, 91.160, -63.270, 79, 1.000, 43.500,  2.71, 79685, 0, 204
79590, -89.640, 122.980, 79, 1.000, 55.000,  2.83, 79207, 0, 214
79591, 161.750, -154.010, 79, 1.000, 48.000,   4.7, 79778, 0, 204
79592, -48.190, -85.700, 79, 1.000, 29.500,  4.97, 79767, 0, 213
79593, -137.390, 65.630, 79, 1.000, 31.000,   5.9, 79747, 0, 213
79594, -35.860, 60.710, 79, 1.000, 58.500,  1.77, 79669, 0, 214
79595, 152.140, -86.660, 79, 1.000, 53.500,  6.87, 79828, 0, 204
79596, -66.960, 117.060, 79, 1.000, 59.000,   4.2, 79168, 0, 214
79597, -62.770, -54.400, 79, 1.000, 48.500,  6.67, 79519, 0, 213
79598, 137.400, -90.310, 79, 1.000, 62.000,  2.24, 79179, 0, 204
79599, -31.270, 44.230, 79, 1.000, 50.000,  5.66, 79141, 0, 214
79600, 167.120, -153.780, 79, 1.000, 49.500,  4.76, 79001, 0, 204
79601, -26.570, 33.740, 79, 1.000, 43.500,  3.65, 79400, 0, 214
79602, -8.690, -103.280, 79, 1.000, 16.000,  6.84, 79656, 0, 213
79603, -25.980, -94.850, 79, 1.000, 20.500,  3.79, 79131, 0, 213
79604, -52.380, -34.950, 79, 1.000, 48.500, 0.405, 79659, 0, 213
79605, -62.090, 88.460, 79, 1.000, 72.000,  5.78, 79756, 0, 214
79606, -55.550, 68.870, 79, 1.000, 62.500,  3.15, 79224, 0, 214
79607, -95.750, 108.800, 79, 1.000, 59.500,  1.59, 79847, 0, 214
79608, -59.870, -46.950, 79, 1.000, 49.000,  1.96, 79519, 0, 213
79609, 28.820, -37.820, 79, 1.000, 6.500,  5.53, 79161, 0, 204
79610, -69.630, -36.630, 79, 1.000, 58.000,  2.08, 79876, 0, 213
79611, -47.360, -46.500, 79, 1.000, 47.000, 0.585, 79677, 0, 213
79612, -55.040, 81.330, 79, 1.000, 67.000,  3.29, 79698, 0, 214
79613, -31.690, 63.370, 79, 1.000, 56.500,  2.67, 79711, 0, 214
79614, -134.480, 88.910, 79, 1.000, 22.000,  15.5, 79953, 0, 214
79615, -51.130, -32.860, 79, 1.000, 47.000,   1.3, 79162, 0, 213
79616, 0.970, -114.740, 79, 1.000, 13.000,  12.8, 79206, 0, 213
79617, -55.870, 76.230, 79, 1.000, 63.500,  5.17, 79612, 0, 214
79618, 73.020, -28.550, 79, 1.000, 26.000,  4.84, 79791, 0, 204
79619, 135.460, -95.240, 79, 1.000, 63.000,  11.3, 79700, 0, 204
79620, -120.340, 151.500, 79, 1.000, 28.000,  1.29, 79378, 0, 214
79621, 113.550, -43.810, 79, 1.000, 43.000,  4.01, 79843, 0, 204
79622, -68.010, 71.310, 79, 1.000, 63.500,  2.72, 79124, 0, 214
79623, 156.490, -139.510, 79, 1.000, 57.000,  1.13, 79627, 0, 204
79624, 111.580, -51.350, 79, 1.000, 50.000,  7.76, 79282, 0, 204
79625, -24.770, 62.720, 79, 1.000, 48.500,  6.95, 79613, 0, 214
79626, -64.780, -45.070, 79, 1.000, 52.500,  6.21, 79234, 0, 213
79627, 155.790, -138.620, 79, 1.000, 57.500,  7.36, 79295, 0, 204
79628, 99.850, -71.790, 79, 1.000, 50.000,  3.05, 79849, 0, 204
79629, 190.250, -120.580, 79, 1.000, 31.500,   7.3, 79391, 0, 204
79630, -63.490, 102.820, 79, 1.000, 69.000,  3.53, 79442, 0, 214
79631, 230.000, -199.270, 79, 1.000, 12.000,   9.3, 79682, 0, 204
79632, -63.560, 110.430, 79, 1.000, 65.500,  6.79, 79776, 0, 214
79633, -110.520, 45.270, 79, 1.000, 45.000,  5.44, 79075, 0, 213
79634, -72.150, 81.990, 79, 1.000, 67.500,  1.41, 79046, 0, 214
79635, -66.180, -31.730, 79, 1.000, 59.000,  4.63, 79876, 0, 213
79636, -120.880, 6.900, 79, 1.000, 54.000,   1.3, 79976, 0, 213
79637, -128.220, 192.100, 79, 1.000, 11.000,  3.28, 79526, 0, 214
79638, 70.050, -15.090, 79, 1.000, 21.500,  8.29, 79527, 0, 204
79639, -80.070, -36.270, 79, 1.000, 60.000,  1.59, 79642, 0, 213
79640, 162.820, -159.140, 79, 1.000, 46.500,  5.24, 79591, 0, 204
79641, -62.810, -28.340, 79, 1.000, 58.000,  3.96, 79712, 0, 213
79642, -80.600, -34.770, 79, 1.000, 61.500,  3.92, 79511, 0, 213
79643, 140.630, -107.030, 79, 1.000, 63.500,   2.6, 79433, 0, 204
79644, -84.640, 113.850, 79, 1.000, 62.000,  1.99, 79501, 0, 214
79645, -81.290, -41.670, 79, 1.000, 55.000,  1.13, 79718, 0, 213
79646, 170.950, -133.090, 79, 1.000, 56.500,  3.18, 79026, 0, 204
79647, 96.800, -67.760, 79, 1.000, 45.500,  3.64, 79773, 0, 204
79648, 150.690, -100.770, 79, 1.000, 60.500,  1.04, 79105, 0, 204
79649, 136.520, -82.590, 79, 1.000, 60.500,  4.54, 79699, 0, 204
79650, -53.880, -93.490, 79, 1.000, 25.000,  9.65, 79592, 0, 213
79651, 111.880, -72.340, 79, 1.000, 55.000,  1.66, 79584, 0, 204
79652, -22.190, 54.980, 79, 1.000, 47.000,  4.53, 79864, 0, 214
79653, -230.000, 183.550, 79, 1.000, 1.000,  49.1, 79948, 0, 213
79654, -14.600, -88.630, 79, 1.000, 19.000,  2.94, 79266, 0, 213
79655, -106.760, 31.560, 79, 1.000, 52.000, 0.292, 79874, 0, 213
79656, -15.520, -103.580, 79, 1.000, 18.500,  6.13, 79525, 0, 213
79657, -120.850, 125.690, 79, 1.000, 41.000,  5.09, 79013, 0, 214
79658, -66.320, -35.500, 79, 1.000, 57.500,   3.5, 79610, 0, 213
79659, -52.160, -34.610, 79, 1.000, 48.500,  5.17, 79380, 0, 213
79660, -82.970, -17.030, 79, 1.000, 66.000,  1.26, 79320, 0, 213
79661, 203.350, -169.410, 79, 1.000, 28.500,  4.29, 79935, 0, 204
79662, -112.110, 49.060, 79, 1.000, 40.500,  4.11, 79633, 0, 213
79663, -113.160, 37.120, 79, 1.000, 48.000,  1.03, 79735, 0, 213
79664, -138.470, 46.450, 79, 1.000, 35.500,  5.06, 79390, 0, 213
79665, -44.060, 64.050, 79, 1.000, 63.000,  9.06, 79721, 0, 214
79666, 94.220, -20.920, 79, 1.000, 26.500,   4.9, 79485, 0, 204
79667, -84.750, 133.210, 79, 1.000, 53.500,  4.18, 79683, 0, 214
79668, 140.410, -104.580, 79, 1.000, 61.000,  1.36, 79732, 0, 204
79669, -35.760, 58.940, 79, 1.000, 58.500,  1.43, 79869, 0, 214
79670, 102.940, -82.950, 79, 1.000, 53.000,  4.66, 79462, 0, 204
79671, 98.020, -43.680, 79, 1.000, 42.500,  6.81, 79457, 0, 204
79672, 80.860, -34.460, 79, 1.000, 32.500,  6.31, 79792, 0, 204
79673, -78.360, 84.350, 79, 1.000, 69.500,  2.31, 79724, 0, 214
79674, -55.800, -55.980, 79, 1.000, 47.000,  1.36, 79218, 0, 213
79675, -19.770, 38.460, 79, 1.000, 42.500,  1.15, 79334, 0, 214
79676, -56.480, 90.240, 79, 1.000, 68.000,  3.26, 79386, 0, 214
79677, -47.920, -46.330, 79, 1.000, 47.500,  6.44, 79838, 0, 213
79678, 126.970, -104.450, 79, 1.000, 60.500,   3.3, 79349, 0, 204
79679, 149.970, -123.690, 79, 1.000, 64.500,  0.74, 79110, 0, 204
79680, 217.480, -230.000, 79, 1.000, 7.500,    12, 79897, 0, 204
79681, -111.730, 15.250, 79, 1.000, 60.000,  5.76, 79814, 0, 213
79682, 220.900, -201.190, 79, 1.000, 13.000,  9.75, 79346, 0, 204
79683, -88.850, 132.390, 79, 1.000, 55.000,  7.38, 79070, 0, 214
79684, -86.150, 106.060, 79, 1.000, 66.500,  3.08, 79078, 0, 214
79685, 92.930, -65.320, 79, 1.000, 43.500,  4.57, 79647, 0, 204
79686, -171.520, 209.650, 79, 1.000, 4.000,    19, 79512, 0, 214
79687, -100.000, 80.770, 79, 1.000, 47.000,  12.4, 79713, 0, 214
79688, -95.400, 116.310, 79, 1.000, 56.000, 0.377, 79701, 0, 214
79689, -71.940, 113.100, 79, 1.000, 63.000,  3.33, 79776, 0, 214
79690, -142.190, 32.590, 79, 1.000, 36.500,   6.8, 79377, 0, 213
79691, -83.050, 108.050, 79, 1.000, 66.000,  3.68, 79684, 0, 214
79692, -23.450, 66.670, 79, 1.000, 45.000,  4.16, 79625, 0, 214
79693, -148.550, 23.530, 79, 1.000, 23.000,  11.1, 79690, 0, 213
79694, -105.850, 135.050, 79, 1.000, 49.000,  3.14, 79697, 0, 214
79695, 138.180, -113.960, 79, 1.000, 64.000,  5.75, 79743, 0, 204
79696, -64.060, 67.830, 79, 1.000, 61.500,   3.9, 79722, 0, 214
79697, -106.380, 131.950, 79, 1.000, 51.500,  5.29, 79045, 0, 214
79698, -56.060, 84.460, 79, 1.000, 67.000,   4.9, 79766, 0, 214
79699, 132.290, -84.230, 79, 1.000, 62.500,  4.64, 79235, 0, 204
79700, 124.260, -93.760, 79, 1.000, 63.000,  6.81, 79827, 0, 204
79701, -95.470, 115.940, 79, 1.000, 57.000,  3.36, 79540, 0, 214
79702, -23.530, 41.160, 79, 1.000, 44.000,   4.3, 79894, 0, 214
79703, -180.700, 104.930, 79, 1.000, 13.000,  12.1, 79228, 0, 213
79704, -85.800, -5.250, 79, 1.000, 66.500,  84.1, 79890, 1, 0
79705, -26.730, 24.850, 79, 1.000, 41.000,  1.95, 79866, 0, 214
79706, -64.890, 75.580, 79, 1.000, 63.500,  1.04, 79481, 0, 214
79707, -60.870, -13.200, 79, 1.000, 57.500,   8.8, 79751, 0, 213
79708, -163.870, 79.320, 79, 1.000, 18.000,  7.03, 79314, 0, 213
79709, -86.860, -31.410, 79, 1.000, 61.500,  8.39, 79511, 0, 213
79710, -86.370, 0.810, 79, 1.000, 65.500,  6.09, 79704, 0, 213
79711, -33.640, 65.190, 79, 1.000, 57.500,     5, 79594, 0, 214
79712, -63.190, -24.400, 79, 1.000, 60.000,  6.68, 79488, 0, 213
79713, -87.670, 81.670, 79, 1.000, 61.500,  9.68, 79271, 0, 214
79714, -117.320, 43.720, 79, 1.000, 44.500,  3.99, 79741, 0, 213
79715, 181.990, -158.020, 79, 1.000, 46.500,  2.93, 79115, 0, 204
79716, 178.130, -145.210, 79, 1.000, 50.000,  5.17, 79034, 0, 204
79717, 100.960, -60.540, 79, 1.000, 51.000,  2.82, 79164, 0, 204
79718, -82.040, -40.820, 79, 1.000, 56.500, 0.967, 79815, 0, 213
79719, 191.110, -168.860, 79, 1.000, 36.000,  2.44, 79037, 0, 204
79720, -17.330, 24.840, 79, 1.000, 37.500,  1.19, 79087, 0, 214
79721, -52.940, 62.230, 79, 1.000, 64.000,  18.9, 79481, 0, 214
79722, -61.040, 70.290, 79, 1.000, 61.500,   1.8, 79103, 0, 214
79723, 199.620, -184.850, 79, 1.000, 27.000,  5.17, 79536, 0, 204
79724, -76.120, 84.930, 79, 1.000, 70.000,  4.95, 79294, 0, 214
79725, -91.810, 2.100, 79, 1.000, 61.500,  1.21, 79543, 0, 213
79726, 202.680, -197.000, 79, 1.000, 21.500,   8.6, 79889, 0, 204
79727, 118.100, -60.920, 79, 1.000, 52.500,   7.7, 79468, 0, 204
79728, 180.800, -171.590, 79, 1.000, 39.000,  5.33, 79341, 0, 204
79729, -60.510, -39.400, 79, 1.000, 52.000,  6.16, 79574, 0, 213
79730, 101.230, -55.430, 79, 1.000, 50.500,  5.12, 79717, 0, 204
79731, -105.510, 118.750, 79, 1.000, 55.000,  3.42, 79178, 0, 214
79732, 141.770, -104.550, 79, 1.000, 62.000,  1.12, 79880, 0, 204
79733, -91.110, 99.000, 79, 1.000, 65.500,  3.65, 79307, 0, 214
79734, 212.290, -207.810, 79, 1.000, 13.500,    11, 79539, 0, 204
79735, -112.130, 37.140, 79, 1.000, 48.000,  5.34, 79008, 0, 213
79736, -38.060, -40.280, 79, 1.000, 40.000,  5.23, 79338, 0, 213
79737, 143.400, -96.850, 79, 1.000, 60.500,  5.36, 79356, 0, 204
79738, -55.660, -26.840, 79, 1.000, 51.500,  2.06, 79854, 0, 213
79739, 127.300, -85.590, 79, 1.000, 63.500,  3.19, 79827, 0, 204
79740, -154.240, 200.730, 79, 1.000, 7.500,  2.97, 79586, 0, 214
79741, -118.650, 39.960, 79, 1.000, 46.500,     5, 79494, 0, 213
79742, 137.350, -79.210, 79, 1.000, 60.000,  2.59, 79362, 0, 204
79743, 143.920, -114.360, 79, 1.000, 64.000,  11.1, 79679, 0, 204
79744, -91.140, -36.190, 79, 1.000, 55.000,  3.53, 79092, 0, 213
79745, -125.750, 187.290, 79, 1.000, 16.000,  3.08, 79885, 0, 214
79746, -52.510, 76.800, 79, 1.000, 62.500,  2.72, 79291, 0, 214
79747, -131.800, 67.520, 79, 1.000, 31.500,  4.68, 79779, 0, 213
79748, -76.230, -17.920, 79, 1.000, 66.000,  7.06, 79320, 0, 213
79749, -112.150, 114.590, 79, 1.000, 48.000,  7.84, 79731, 0, 214
79750, -59.250, 115.820, 79, 1.000, 56.500,   6.9, 79632, 0, 214
79751, -69.610, -12.140, 79, 1.000, 62.000,  5.08, 79053, 0, 213
79752, -9.010, 22.450, 79, 1.000, 31.000,  7.92, 79870, 0, 214
79753, 164.250, -141.710, 79, 1.000, 55.500,  4.34, 79422, 0, 204
79754, -106.720, 23.720, 79, 1.000, 59.500,  4.26, 79814, 0, 213
79755, -19.140, 35.400, 79, 1.000, 42.000,  3.12, 79675, 0, 214
79756, -65.410, 83.730, 79, 1.000, 72.000, 1.84e+19, -1, 1, 0
79757, -74.950, 101.630, 79, 1.000, 71.500,  18.4, 79605, 0, 214
79758, 99.730, -63.300, 79, 1.000, 49.500,  1.61, 79567, 0, 204
79759, -37.860, 58.320, 79, 1.000, 59.000, 0.791, 79869, 0, 214
79760, 85.310, -41.780, 79, 1.000, 37.000,  5.89, 79031, 0, 204
79761, 152.760, -114.310, 79, 1.000, 63.500,  4.53, 79564, 0, 204
79762, -116.440, 193.230, 79, 1.000, 12.000,  7.18, 79139, 0, 214
79763, 137.080, -101.830, 79, 1.000, 61.000,  4.15, 79327, 0, 204
79764, -29.990, -114.900, 79, 1.000, 19.000,  13.1, 79247, 0, 213
79765, 162.660, -132.590, 79, 1.000, 59.000,  7.99, 79804, 0, 204
79766, -59.230, 80.730, 79, 1.000, 68.000,  4.43, 79783, 0, 214
79767, -43.390, -84.430, 79, 1.000, 30.000,  8.08, 79098, 0, 213
79768, -78.160, 123.960, 79, 1.000, 57.500,  4.87, 79775, 0, 214
79769, -43.680, 52.570, 79, 1.000, 57.500, 0.694, 79158, 0, 214
79770, 146.500, -125.960, 79, 1.000, 63.500,  4.15, 79679, 0, 204
79771, -60.700, 90.080, 79, 1.000, 70.000,  2.13, 79605, 0, 214
79772, -71.420, -40.140, 79, 1.000, 56.000,  3.94, 79610, 0, 213
79773, 97.670, -64.230, 79, 1.000, 48.500,  2.26, 79758, 0, 204
79774, -138.640, 68.280, 79, 1.000, 29.000,  2.93, 79593, 0, 213
79775, -79.870, 119.400, 79, 1.000, 61.000,  2.83, 79317, 0, 214
79776, -70.350, 110.170, 79, 1.000, 66.500,   3.9, 79505, 0, 214
79777, 179.380, -129.530, 79, 1.000, 51.000,  3.42, 79908, 0, 204
79778, 166.150, -152.370, 79, 1.000, 49.000,  1.71, 79600, 0, 204
79779, -131.540, 62.850, 79, 1.000, 33.500,  4.78, 79050, 0, 213
79780, -103.640, 12.990, 79, 1.000, 59.000,  2.14, 79128, 0, 213
79781, 191.070, -172.270, 79, 1.000, 34.500,  3.41, 79719, 0, 204
79782, 149.890, -130.690, 79, 1.000, 60.500,  2.75, 79295, 0, 204
79783, -63.500, 81.920, 79, 1.000, 69.000,  1.96, 79565, 0, 214
79784, -98.480, 14.710, 79, 1.000, 60.500,   2.6, 79018, 0, 213
79785, 121.840, -73.470, 79, 1.000, 61.500,  1.06, 79231, 0, 204
79786, 156.000, -142.190, 79, 1.000, 53.000,  2.72, 79623, 0, 204
79787, -97.830, -25.630, 79, 1.000, 59.000,  6.27, 79138, 0, 213
79788, 169.830, -138.320, 79, 1.000, 54.500,  2.18, 79214, 0, 204
79789, 158.930, -139.500, 79, 1.000, 56.500,  2.44, 79623, 0, 204
79790, -130.680, 41.100, 79, 1.000, 41.000,  6.31, 79817, 0, 213
79791, 75.040, -32.950, 79, 1.000, 29.000,  6.01, 79672, 0, 204
79792, 79.520, -40.630, 79, 1.000, 34.000,   5.9, 79760, 0, 204
79793, 137.080, -113.550, 79, 1.000, 63.000,  1.17, 79695, 0, 204
79794, -3.810, -132.230, 79, 1.000, 9.000,  18.1, 79616, 0, 213
79795, 210.470, -189.610, 79, 1.000, 22.000,  2.39, 79889, 0, 204
79796, -104.510, 8.460, 79, 1.000, 60.500,  4.25, 79988, 0, 213
79797, 71.060, -65.540, 79, 1.000, 24.000,  13.8, 79939, 0, 204
79798, -84.660, -40.720, 79, 1.000, 57.500,  2.26, 79815, 0, 213
79799, 219.780, -211.110, 79, 1.000, 12.000,  1.22, 79851, 0, 204
79800, -48.900, -99.970, 79, 1.000, 21.500,  8.17, 79650, 0, 213
79801, -99.260, 8.750, 79, 1.000, 60.000,  3.11, 79988, 0, 213
79802, -110.910, 106.600, 79, 1.000, 45.500,  8.09, 79749, 0, 214
79803, 124.920, -79.600, 79, 1.000, 63.000,  3.26, 79267, 0, 204
79804, 155.750, -128.570, 79, 1.000, 62.000,  1.37, 79476, 0, 204
79805, -111.060, -10.210, 79, 1.000, 51.000,  1.04, 79562, 0, 213
79806, -43.630, 83.360, 79, 1.000, 60.500,  1.44, 79155, 0, 214
79807, 133.680, -86.220, 79, 1.000, 61.000,  2.43, 79699, 0, 204
79808, -99.300, -12.690, 79, 1.000, 62.000,  1.41, 79111, 0, 213
79809, -38.620, 61.580, 79, 1.000, 61.000,   3.4, 79219, 0, 214
79810, -101.980, 116.360, 79, 1.000, 56.500,  6.52, 79701, 0, 214
79811, 98.730, -79.060, 79, 1.000, 49.500,  5.73, 79670, 0, 204
79812, -64.020, 79.150, 79, 1.000, 68.500,  2.82, 79783, 0, 214
79813, -76.260, -26.540, 79, 1.000, 62.500,  2.67, 79571, 0, 213
79814, -109.640, 20.620, 79, 1.000, 61.000,  12.7, 79988, 0, 213
79815, -82.520, -39.980, 79, 1.000, 57.500,  4.45, 79639, 0, 213
79816, -92.240, 9.420, 79, 1.000, 59.500,  6.58, 79464, 0, 213
79817, -124.750, 38.940, 79, 1.000, 46.000,  2.02, 79494, 0, 213
79818, -128.370, 30.440, 79, 1.000, 47.000,  4.72, 79436, 0, 213
79819, 106.920, -72.130, 79, 1.000, 54.500,  3.67, 79566, 0, 204
79820, -34.460, 26.450, 79, 1.000, 42.000,  5.17, 79585, 0, 214
